"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","dataGeneralizations","taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","occurrenceID","dataSource","datasetID","dataQuality","TOWNID","type","taxaKingdomGroup","taxaSubGroup"
"6481712980233a0021444530","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","02","25.10853","121.45755","0.00001","","","t0060553","Nitzschia palea","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0011978","TBIA","","good","A15","land","Chromista","Chromista"
"6481712180233a0021442b20","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05","23.43166","120.52088","0.00001","","","t0059615","Cyclotella stelligera","species","Chromista","Bacillariophyta","Mediophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","R-2020-NA-0003592","TBIA","","good","Q14","land","Chromista","Chromista"
"6481712d80233a002144505c","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","11","24.54885","120.92448","0.00001","","","t0059762","Fragilaria capucina","species","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","R-2020-NA-0015386","TBIA","","good","K17","land","Chromista","Chromista"
"6481712380233a00214431cb","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","05","25.1639","121.42154","0.00001","","","t0059916","Skeletonema costatum","species","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","R-2020-NA-0006887","TBIA","","good","F32","land","Chromista","Chromista"
"64524d63d9db0801d6b98c5c","台灣生物多樣性網絡 TBN","磺溪底棲矽藻調查","Occurrence","2013","10","25.235266","121.61948","","0.0","false","t0025167","Nitzschia","genus","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","","7d3f74f5-20df-4ab4-a9d1-32874ad1a9c7","TBIA","","good","F25","land","Chromista","Chromista"
"6481712b80233a0021444c9e","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","02","23.7153","120.856","0.00001","","","t0025346","Epithemia","genus","Chromista","Ochrophyta","Bacillariophyceae","Rhopalodiales","Rhopalodiaceae","","R-2020-NA-0014088","TBIA","","good","M12","land","Chromista","Chromista"
"6481712380233a0021443235","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","10","25.06321","121.50652","0.00001","","","t0060696","Thalassiosira decipiens","species","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","R-2020-NA-0007010","TBIA","","good","A09","land","Chromista","Chromista"
"6481712680233a0021443c23","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","11","23.50753","120.52843","0.00001","","","t0060076","Navicula rhyncocephala","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0009564","TBIA","","good","Q15","land","Chromista","Chromista"
"6458675050d8d80059a61bf8","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","08","23.259517","119.519717","0.01","","true","t0033119","Stylophora pistillata","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Stylophora","06808283-A766-41A1-93C4-07797353A76E","TBIA","","good","sea","sea","Animalia","Cnidarian"
"f5595852-a3c3-46d1-bf7c-55d4eb64793b","fromOBIS","fromOBIS","PreservedSpecimen","1993","8","22.66667","121.48333","","1000","{NO_DEPTH,ON_LAND}","t0057550","Acropora acuminata","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","urn:lsid:ozcam.taxonomy.org.au:QM.Corals:G47582","OBIS","6078be2d-e1af-47b3-bd70-3956dd95f664","good","V11","land","Animalia","Cnidarian"
"645b87be0d1f1300703dc023","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","07","20.76015","116.7420833","0.01","","true","t0082575","Oulophyllia crispa","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Oulophyllia","EB4CB8BA-2146-4B52-81C6-4D6FFBB35B58","TBIA","","good","sea","sea","Animalia","Cnidarian"
"64593bcaa0a307002cfcb9f0","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08","20.7054333","116.8047167","0.01","","true","t0020229","Goniopora","genus","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","","3448C59A-2A40-4F36-9DFC-8DD270304612","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645b931a0d1f1300703df035","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園自然資源與經營管理策略評析","Occurrence","2012","09","20.7424139","116.8651056","0.01","","true","t0069946","Acanthastrea hillae","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Acanthastrea","EF5926A8-BB80-403D-BCC1-47B4893C3225","TBIA","","good","sea","sea","Animalia","Cnidarian"
"52da76a8-902a-4577-beb7-9eb8a712f8b1","fromOBIS","fromOBIS","HumanObservation","2015","5","22.68","121.49","","200","{}","t0080501","Montipora informis","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","5419","OBIS","6d842380-1cf0-4a1b-9b12-f6d1a8d892b2","good","sea","sea","Animalia","Cnidarian"
"645a33000d1f13002f1d32dd","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","09","23.263333","119.6688","0.01","","true","t0069944","Acanthastrea echinata","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Acanthastrea","7D655912-4319-425E-AED5-D51973704D82","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645ae4e00d1f13005d3c12a2","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園自然資源與經營管理策略評析","Occurrence","2012","09","20.6417667","116.82525","0.01","","true","t0036033","Platygyra pini","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Platygyra","B8762BA4-B95F-4B48-B67B-0A74403D8A79","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645aa7510d1f13005d3b0f40","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","04","20.6488833","116.91425","0.01","","true","t0070230","Acropora solitaryensis","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","A2DBA2B9-2F30-4081-98F7-7DC0AB40E645","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645a10d4a6de00005699507c","臺灣國家公園生物多樣性資料庫","珊瑚健康指標之建立與保護區管理應用：以墾丁國家公園珊瑚礁生態系為例","Occurrence","2015","10","21.9394444","120.7488889","0.01","<25公尺","true","t0032597","Sarcophyton crassocaule","species","Animalia","Cnidaria","Octocorallia","Alcyonacea","Alcyoniidae","Sarcophyton","7286726A-959F-414D-92F5-E7B39ED4C1BD","TBIA","","good","sea","sea","Animalia","Cnidarian"
"66081bb6f0716400545b26b8","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","10","23.197312","120.089607","","4.0","","t0077590","Cassiopea andromeda","species","Animalia","Cnidaria","Scyphozoa","Rhizostomeae","Cassiopeidae","Cassiopea","4430573034","TBIA","","good","D23","land","Animalia","Cnidarian"
"645b42fa0d1f1300703ca988","臺灣國家公園生物多樣性資料庫","東沙環礁珊瑚生長關鍵因子之探討-珊瑚群聚組成分析暨生態圖鑑製作","Occurrence","2013","04","20.695775","116.78495","0.01","","true","t0080514","Montipora spongodes","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","D40DF76E-A2FD-4744-9731-286005FF3B58","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645a93e00d1f13005d3abf32","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","08","23.259517","119.519717","0.01","","true","t0029379","Goniopora minor","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Goniopora","9C29F75E-F58F-4489-825F-2F09E3B42632","TBIA","","good","sea","sea","Animalia","Cnidarian"
"6458e42ea0a307002cfb4423","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","09","23.291417","119.5014","0.01","","true","t0036577","Porites lichen","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","152474EB-98C2-4671-B9B3-C2BFAADB3050","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645a1cbc0d1f13002f1cd0fc","臺灣國家公園生物多樣性資料庫","東沙環礁珊瑚生長關鍵因子之探討-珊瑚群聚組成分析暨生態圖鑑製作","Occurrence","2013","04","20.695775","116.78495","0.01","","true","t0067224","Leptoria phrygia","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Leptoria","75336EEF-B7F3-4A6D-BB7E-BF5D8E14BDB9","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645a7ab20d1f13005d3a5b5d","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08","20.7054333","116.8047167","0.01","","true","t0064195","Galaxea astreata","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","93D575CD-6248-4769-93A4-8A7198A51EE8","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645ac8da0d1f13005d3ba021","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態熱點調查與潛點規劃","Occurrence","2013","09","23.23803","119.6665","0.01","","true","t0048233","Turbinaria mesenterina","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Dendrophylliidae","Turbinaria","AEE481FF-A355-4F3F-B6CF-D1CBADC9759A","TBIA","","good","sea","sea","Animalia","Cnidarian"
"6458d11ba0a307002cfaee43","臺灣國家公園生物多樣性資料庫","澎湖南方四島國家公園海域自然資源經營管理策略研析","Occurrence","2018","05","23.2498833","119.6746667","0.01","25-50公尺","true","t0063817","Favites pentagona","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","0DED898B-94DE-4FC6-BFE0-0F397987AEC6","TBIA","","good","sea","sea","Animalia","Cnidarian"
"7a0db35e-a7de-4bd7-8114-6140526324dc","fromOBIS","fromOBIS","HumanObservation","2010","4","21.93011","120.74481","0.0018","200","{}","t0064196","Galaxea fascicularis","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","BioTimes-457-0889","OBIS","b189bf53-dd20-4229-b3ab-09d94aa9ce06","good","sea","sea","Animalia","Cnidarian"
"645a96af0d1f13005d3ac93b","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","06","20.7139667","116.7033","0.01","","true","t0082755","Pachyseris speciosa","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Agariciidae","Pachyseris","9CFC01B6-6D5D-4496-AD66-3BA6A1E95408","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645b6e010d1f1300703d5d5f","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","09","23.2651","119.659317","0.01","","true","t0061754","Dipsastraea favus","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","E305F5C3-66EA-4CD8-B4F5-2544CB0D8616","TBIA","","good","sea","sea","Animalia","Cnidarian"
"faad0688-0c36-411d-ad7e-053a188d1341","fromOBIS","fromOBIS","HumanObservation","2014","3","21.95188","120.77025","0.0018","200","{}","t0080489","Montipora efflorescens","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","BioTimes-457-1278","OBIS","b189bf53-dd20-4229-b3ab-09d94aa9ce06","good","sea","sea","Animalia","Cnidarian"
"6459f0dba6de00003ce11965","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","06","20.7139667","116.7033","0.01","","true","t0036282","Pocillopora verrucosa","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","67795F0D-F840-4169-A7DD-F74698703486","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645a80580d1f13005d3a7392","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08","20.6623167","116.7940667","0.01","","true","t0082575","Oulophyllia crispa","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Oulophyllia","95D79E26-0689-406E-AE12-E7073ACD3A7D","TBIA","","good","sea","sea","Animalia","Cnidarian"
"6458ff89a0a307002cfbb6d4","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","07","20.7782833","116.85085","0.01","","true","t0063813","Favites flexuosa","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","1EC64A48-3074-4AA4-B14D-167A7D8C7F89","TBIA","","good","sea","sea","Animalia","Cnidarian"
"6459a785a0a307002cfe86bb","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","06","23.277083","119.500467","0.01","","true","t0048207","Tubastraea micranthus","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Dendrophylliidae","Tubastraea","5B0009B1-ACD5-4058-90AE-51C2B427853D","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645a88b80d1f13005d3a99da","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","07","20.7796333","116.8088833","0.01","","true","t0032879","Sinularia exilis","species","Animalia","Cnidaria","Octocorallia","Alcyonacea","Alcyoniidae","Sinularia","99073F2C-EBED-4BBC-BFF2-5D62417FA2E1","TBIA","","good","sea","sea","Animalia","Cnidarian"
"645b375e0d1f1300703c791b","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園海域資源評析","Occurrence","2019","08","20.721197","116.7359","0.01","<25","true","t0036162","Plesiastrea versipora","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Plesiastreidae","Plesiastrea","D00A5AF5-7563-4173-A29D-A944C9321570","TBIA","","good","sea","sea","Animalia","Cnidarian"
"bb2b0c63-091c-49df-8a17-8533e8351e5c","fromOBIS","fromOBIS","HumanObservation","2011","5","21.90775","120.86126","0.0018","200","{}","t0036282","Pocillopora verrucosa","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","BioTimes-457-1960","OBIS","b189bf53-dd20-4229-b3ab-09d94aa9ce06","good","T04","land","Animalia","Cnidarian"
"645928a6a0a307002cfc6b9b","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08","20.6677","116.7671833","0.01","","true","t0080496","Montipora grisea","species","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","2DBFDA70-FAAF-4066-AEDA-65A0C6E7E4A2","TBIA","","good","sea","sea","Animalia","Cnidarian"
